Datetime,Open,High,Low,Close,Volume
2026-04-23 09:15:00+05:30,212.6300048828125,212.77999877929688,211.07000732421875,212.17999267578125,0
2026-04-23 09:20:00+05:30,212.1699981689453,212.6699981689453,211.6999969482422,211.6999969482422,481442
2026-04-23 09:25:00+05:30,211.75,212.13999938964844,211.60000610351562,212.0800018310547,331286
2026-04-23 09:30:00+05:30,212.16000366210938,212.47999572753906,211.89999389648438,212.0500030517578,252814
2026-04-23 09:35:00+05:30,212.0500030517578,212.0500030517578,211.6999969482422,211.8699951171875,196244
2026-04-23 09:40:00+05:30,211.8699951171875,212.0,211.8300018310547,211.92999267578125,137864
2026-04-23 09:45:00+05:30,211.92999267578125,212.0800018310547,211.89999389648438,211.9199981689453,147182
2026-04-23 09:50:00+05:30,211.91000366210938,212.0800018310547,211.8000030517578,211.82000732421875,163797
2026-04-23 09:55:00+05:30,211.94000244140625,212.0,211.8300018310547,211.89999389648438,88640
2026-04-23 10:00:00+05:30,211.89999389648438,212.0,211.75999450683594,211.8699951171875,215740
2026-04-23 10:05:00+05:30,211.91000366210938,212.0,211.82000732421875,211.92999267578125,111812
2026-04-23 10:10:00+05:30,211.97999572753906,211.97999572753906,211.75999450683594,211.86000061035156,103000
2026-04-23 10:15:00+05:30,211.88999938964844,212.0800018310547,211.8000030517578,212.05999755859375,176315
2026-04-23 10:20:00+05:30,212.0800018310547,212.19000244140625,211.9600067138672,212.0,138388
2026-04-23 10:25:00+05:30,211.9600067138672,212.13999938964844,211.86000061035156,211.89999389648438,121164
2026-04-23 10:30:00+05:30,211.91000366210938,211.91000366210938,211.60000610351562,211.61000061035156,165880
2026-04-23 10:35:00+05:30,211.66000366210938,211.80999755859375,211.27000427246094,211.4600067138672,275691
2026-04-23 10:40:00+05:30,211.44000244140625,211.52000427246094,211.3000030517578,211.52000427246094,86760
2026-04-23 10:45:00+05:30,211.58999633789062,211.61000061035156,211.27000427246094,211.3000030517578,229272
2026-04-23 10:50:00+05:30,211.3000030517578,211.61000061035156,211.1699981689453,211.60000610351562,189138
2026-04-23 10:55:00+05:30,211.55999755859375,211.55999755859375,211.30999755859375,211.47000122070312,64303
2026-04-23 11:00:00+05:30,211.47000122070312,211.5,211.0,211.08999633789062,660824
2026-04-23 11:05:00+05:30,211.08999633789062,211.10000610351562,210.86000061035156,210.89999389648438,447685
2026-04-23 11:10:00+05:30,210.88999938964844,210.89999389648438,210.4499969482422,210.58999633789062,294143
2026-04-23 11:15:00+05:30,210.55999755859375,210.9499969482422,210.47000122070312,210.72000122070312,265290
2026-04-23 11:20:00+05:30,210.6199951171875,210.77999877929688,210.25,210.39999389648438,803071
2026-04-23 11:25:00+05:30,210.39999389648438,210.75,210.25999450683594,210.4600067138672,728991
2026-04-23 11:30:00+05:30,210.5,210.67999267578125,210.22999572753906,210.3000030517578,906714
2026-04-23 11:35:00+05:30,210.30999755859375,210.58999633789062,210.19000244140625,210.49000549316406,185730
