Datetime,Open,High,Low,Close,Volume
2026-04-23 09:15:00+05:30,1349.699951171875,1352.0,1347.0,1350.0,0
2026-04-23 09:20:00+05:30,1349.9000244140625,1350.9000244140625,1346.0999755859375,1347.699951171875,401137
2026-04-23 09:25:00+05:30,1347.699951171875,1348.0999755859375,1343.5999755859375,1347.5999755859375,362051
2026-04-23 09:30:00+05:30,1347.5999755859375,1349.5,1346.9000244140625,1348.0,270781
2026-04-23 09:35:00+05:30,1348.0,1348.0,1345.5,1346.699951171875,164236
2026-04-23 09:40:00+05:30,1346.9000244140625,1350.699951171875,1346.0,1350.199951171875,707688
2026-04-23 09:45:00+05:30,1350.0999755859375,1351.0,1349.0999755859375,1351.0,363628
2026-04-23 09:50:00+05:30,1350.300048828125,1352.5,1350.0,1350.199951171875,852935
2026-04-23 09:55:00+05:30,1350.300048828125,1351.5999755859375,1350.199951171875,1351.4000244140625,147562
2026-04-23 10:00:00+05:30,1351.5,1353.300048828125,1351.5,1353.0,199905
2026-04-23 10:05:00+05:30,1353.199951171875,1353.300048828125,1351.5,1352.699951171875,278054
2026-04-23 10:10:00+05:30,1352.699951171875,1353.0999755859375,1351.5,1352.4000244140625,101374
2026-04-23 10:15:00+05:30,1352.5,1353.300048828125,1351.4000244140625,1353.0999755859375,168611
2026-04-23 10:20:00+05:30,1353.0999755859375,1353.199951171875,1351.0999755859375,1352.300048828125,86291
2026-04-23 10:25:00+05:30,1352.300048828125,1353.0,1351.5999755859375,1352.4000244140625,71023
2026-04-23 10:30:00+05:30,1352.4000244140625,1352.4000244140625,1351.0,1351.0999755859375,73924
2026-04-23 10:35:00+05:30,1351.0999755859375,1351.800048828125,1350.5999755859375,1351.0999755859375,233218
2026-04-23 10:40:00+05:30,1351.0999755859375,1351.9000244140625,1350.800048828125,1351.0999755859375,159453
2026-04-23 10:45:00+05:30,1351.0,1351.0,1347.0,1348.300048828125,408710
2026-04-23 10:50:00+05:30,1348.5,1348.5,1346.199951171875,1346.800048828125,137239
2026-04-23 10:55:00+05:30,1346.4000244140625,1348.800048828125,1346.0999755859375,1347.0,147403
