Datetime,Open,High,Low,Close,Volume
2026-04-23 09:15:00+05:30,1827.5,1827.5,1812.5,1820.4000244140625,0
2026-04-23 09:20:00+05:30,1820.0,1822.5,1818.199951171875,1821.0999755859375,85123
2026-04-23 09:25:00+05:30,1821.699951171875,1826.300048828125,1820.199951171875,1825.5,92089
2026-04-23 09:30:00+05:30,1826.0,1828.5999755859375,1824.4000244140625,1825.199951171875,106095
2026-04-23 09:35:00+05:30,1824.0999755859375,1826.0,1823.800048828125,1825.4000244140625,66187
2026-04-23 09:40:00+05:30,1826.0,1831.0,1825.4000244140625,1830.9000244140625,44214
2026-04-23 09:45:00+05:30,1830.800048828125,1833.0,1830.0,1832.800048828125,48476
2026-04-23 09:50:00+05:30,1832.800048828125,1835.0,1831.4000244140625,1834.199951171875,84174
2026-04-23 09:55:00+05:30,1834.5,1835.0,1832.0,1833.0,52761
2026-04-23 10:00:00+05:30,1833.5,1834.5999755859375,1831.800048828125,1834.0,54137
2026-04-23 10:05:00+05:30,1834.199951171875,1834.5,1830.800048828125,1832.5,42897
2026-04-23 10:10:00+05:30,1832.5,1834.699951171875,1831.5,1834.699951171875,58493
2026-04-23 10:15:00+05:30,1834.699951171875,1836.699951171875,1830.9000244140625,1836.5,377929
2026-04-23 10:20:00+05:30,1836.5,1837.800048828125,1836.0,1837.4000244140625,36997
2026-04-23 10:25:00+05:30,1837.4000244140625,1838.0,1837.199951171875,1837.5,100403
2026-04-23 10:30:00+05:30,1837.5,1837.5,1836.699951171875,1837.0999755859375,38325
2026-04-23 10:35:00+05:30,1837.4000244140625,1837.699951171875,1834.800048828125,1835.0,159108
2026-04-23 10:40:00+05:30,1835.300048828125,1837.5,1835.0,1836.4000244140625,34898
2026-04-23 10:45:00+05:30,1836.4000244140625,1836.4000244140625,1833.199951171875,1834.0999755859375,152526
2026-04-23 10:50:00+05:30,1834.699951171875,1836.0,1833.5,1834.9000244140625,56052
2026-04-23 10:55:00+05:30,1834.9000244140625,1836.0999755859375,1834.0999755859375,1835.699951171875,29109
2026-04-23 11:00:00+05:30,1835.800048828125,1837.5,1835.699951171875,1836.5999755859375,34952
2026-04-23 11:05:00+05:30,1836.5999755859375,1837.5,1836.199951171875,1836.699951171875,25006
2026-04-23 11:10:00+05:30,1836.699951171875,1837.5,1833.199951171875,1834.800048828125,154393
